,Unnamed: 0,animeId,title,genre,type,rating,bayesian_avg,Shounen,Music,Horror,Martial Arts,Sports,Historical,Sci-Fi,Romance,Shoujo,Mecha,Demons,Super Power,Seinen,Dementia,Harem,Josei,Ecchi,Psychological,Adventure,Vampire,Space,Magic,Thriller,Mystery,Action,Fantasy,Parody,Game,Comedy,Kids,Supernatural,Drama,School,Cars,Military,Samurai,Police,Slice of Life,summary,image_link,mal_url
1349,1349,17831,Inu to Hasami wa Tsukaiyou,"['Comedy', 'Supernatural']",1,6.68,7.263317265629861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"A nonsense comical mystery. Harumi Kazuhito is a high school boy who loves books and is a fan of novelist Natsuno Kirihime. One day, he finds Kirihime writing at a cafe, about to be shot by a robber. He protects her from the attack but is killed instead. Through the supernatural power of a book-worm, he is reincarnated as a dachshund dog. Kazuhito (as a dog) writhes in a painful bookless life, when a sadistic woman carrying a pair of scissors offers him help. She is Kirihime herself.

(Source: Dog and Scissors Wiki)",https://cdn.myanimelist.net/images/anime/13/56313l.webp,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou
1350,1350,564,Puni Puni☆Poemii,"['Comedy', 'Magic', 'Sci-Fi', 'Shounen']",3,6.68,7.41393536077554,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Poemi Watanabe (a.k.a. Kobayashi) is a 10-year-old girl with aspirations of being a famous voice actress. Unfortunately, her school grades are bad and her voice acting is even worse. But when a mysterious alien kills her parents and wreaks havoc all over Tokyo, Poemi grabs a talking fish, skins it into a wand and becomes the magical girl Puni Puni Poemi to save the day.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1353/133562l.webp,https://myanimelist.net/anime/564/Puni_Puni☆Poemii
1351,1351,155,X/1999,"['Action', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Sci-Fi', 'Supernatural']",2,6.68,7.4561414240520865,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"The future of the universe rests on one young man, Kamui Shiro, who must destroy either the Dragons of Earth or the Dragons of Heaven - two opposing armies. He alone must decide whether humanity should be destroyed to create a purified universe, or whether it should be protected to preserve civilization.

Two oracles, the sisters Hinoto and Kanoe foresee the coming of the Dragons and predict opposite outcomes. Each sister gathers strength and ammunition to insure her own vision for the future. However, neither sister realizes that there is one man who has an even greater power than the Dragons, and that ultimately he will determine the fate of the earth.

Which sister will prevail and how does Kamui fit into their struggle? The answer to this question will forever affect humanity.

(Source: Manga Entertainment)",https://cdn.myanimelist.net/images/anime/7/23579l.webp,https://myanimelist.net/anime/155/X_1999
1352,1352,1894,Yu☆Gi☆Oh!: Hikari no Pyramid,"['Adventure', 'Comedy', 'Fantasy', 'Game']",2,6.68,7.351123296586971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"Anubis, an ancient Egyptian evil that was defeated by Yugi's alter ego centuries ago, has returned to exact revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1404/135902l.webp,https://myanimelist.net/anime/1894/Yu☆Gi☆Oh_Hikari_no_Pyramid
1353,1353,591,Amaenaide yo!!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Supernatural']",1,6.67,7.297138386975212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Satonaka Ikkou, a 16 year old boy, is a first year trainee at the Saienji Buddhist Temple. He was sent there by his parents to be trained by his grandmother, the Saienji Priestess. At the temple he finds himself surrounded by beautiful female priestesses-in-training. Upon seeing a girl naked, Ikko has the ability to turn into a super-monk, performing massive exorcisms for the good of the temple.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/32071l.webp,https://myanimelist.net/anime/591/Amaenaide_yo
1354,1354,21353,Tokyo ESP,"['Action', 'Comedy', 'Sci-Fi', 'Shounen', 'Super Power', 'Supernatural']",1,6.64,7.206484508511209,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"Rinka Urushiba works part time as a waitress to help out her unemployed father. By all accounts, her life in Tokyo is a relatively normal one—but her sense of normalcy begins to fade when she inexplicably sees a flying penguin one day. Chasing it all the way to the top of a building, she encounters more surprises, including flying goldfish and another person—a classmate named Kyoutarou Azuma—who can also see these strange things. After Rinka passes out when a goldfish phases through her, she wakes up an esper with the ability to phase her body through solid matter.

However, her newfound ability is not the only strange thing about her: when she uses her powers, her hair turns white. Deciding reluctantly to use this new gift to help the city, she becomes Tokyo's new hero, dubbed the ""White Girl."" Along with Kyoutarou, who gained the power of teleportation, Rinka begins righting the wrongs in the city while fighting other espers who have much less noble intentions.",https://cdn.myanimelist.net/images/anime/10/64587l.webp,https://myanimelist.net/anime/21353/Tokyo_ESP
1355,1355,1836,Shuffle! Memories,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Seinen']",1,6.63,7.36249355533621,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,"A recap of the Shuffle world, set ten years in the future. Gods, Demons, and Humans freely visit the other worlds as if traveling overseas, and romance is in the air. Demons, Gods, And Humans together have been falling in love and creating new families, breaking down the wall that once seperated them. Past memories are visited by Rin Tsuchimi and the events that occured between him and Lisianthus, Nerine, Kaede, Asa, and Primula. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/19624l.webp,https://myanimelist.net/anime/1836/Shuffle_Memories
1356,1356,12317,Upotte!!,"['Action', 'Comedy', 'Military', 'Seinen']",5,6.63,7.332991768109451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"Kiss kiss, bang bang! The arms race takes on a startling new development when the arms come with heads, legs and very feminine bodies attached!

Yes, at Seishou Academy every girl is literally a lethal weapon, and they're all gunning for the top shot at getting their own personal serviceman! Needless to say, it's going to be difficult for newly recruited human instructor Genkoku to adjust to working with a living arsenal of high caliber cuties with tricky names like FNC (Funko) M 16A4 (Ichiroku) L85A1 (Eru) and SG 550 (Shigu). Especially since many have hair triggers and there's no bulletproof vest that can stop a really determined coed! He'll have to rewrite the operator's manual on student/teacher relationships, and pray that his job description won't include having to field strip and reassemble one of his cadets in the dark. But unfortunately (for him) FNC's already thinking about becoming HIS personal weapon, and she usually gets what she aims for!

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/13/35121l.webp,https://myanimelist.net/anime/12317/Upotte
1357,1357,4975,ChäoS;HEAd,"['Harem', 'Mystery', 'Psychological', 'Sci-Fi', 'Supernatural']",1,6.62,7.058061344733921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Throughout Shibuya, a series of murders dubbed the ""New Generation Madness"" gained widespread attention As these crimes gained infamy, they became a hot topic of discussion among the people of the area. Nonetheless, these ""New Gen"" murders do not capture the interest of Takumi Nishijou, a high school otaku who frequently experiences delusions and feels that he is constantly being watched. 

Having no concern for the real world, Takumi spends his time playing online games and watching anime. However, his ordinary life is disrupted when he receives a horrifying image of a man staked to a wall from a user named Shogun. After calming himself at an internet cafe, Takumi sees the exact same murder scene as the image portrayed happen right before his eyes, along with a pink-haired girl covered in blood calling out his name.

Conflicted with the nature of reality, Takumi finds it difficult to judge where to place his trust as he gets caught up in the ""New Gen"" murders, believing that the murderer is out to get him.",https://cdn.myanimelist.net/images/anime/13/15443l.webp,https://myanimelist.net/anime/4975/ChäoS_HEAd
1358,1358,257,Ikkitousen,"['Ecchi', 'Martial Arts', 'School', 'Super Power']",1,6.62,7.152523607480589,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"In the Kanto region, seven high schools fight to the death for absolute power. Each fighter is the reincarnation of a glorious warrior from the Three Kingdoms period, placing them in a perilous endeavor to overcome their often cruel destinies. Among them is the airheaded Hakufu Sonsaku, a student at Nanyou Academy who—despite possessing brilliant martial art abilities—is deemed to be killed at a young age by the ruthless Ukitsu.

However, her fellow classmate Koukin Shuuyu is tasked by Hakufu's mother to protect his cousin from this grim fate. To add to his burden, Hakufu is subject to sudden bursts of anger, where she loses consciousness and unleashes a destructive power that threatens her own life. Together with Nanyou's ""Big Four,"" Hakufu and Shuuyu will have to foil the plans of their main rival schools and uncover the true nature of Hakufu's powers before it is too late.",https://cdn.myanimelist.net/images/anime/1097/133583l.webp,https://myanimelist.net/anime/257/Ikkitousen
1359,1359,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,"['Comedy', 'Romance', 'Seinen', 'Slice of Life']",5,6.62,7.198036082557912,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Episodes 14–16 of OreImo 2 which finish adapting the OreImo novels.,https://cdn.myanimelist.net/images/anime/1314/129575l.webp,https://myanimelist.net/anime/18857/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai_Specials
1360,1360,15605,Brothers Conflict,"['Harem', 'Romance', 'Shoujo']",1,6.58,7.300403940424326,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ema Hinata is a sweet girl with only her father to call family. One day, she learns that he will be remarrying Miwa Asahina, a wealthy fashion designer. Though she's glad she has a new place to call home, the family she gains is greater than she could ever imagine—Ema now has 13 step-brothers!

Wishing to give her father space, she moves into the Sunrise Residence where her brothers live. As she settles in, Ema realizes she may not experience the loving kinship of a family that she has always longed for, as many of her new brothers exhibit feelings toward Ema that aren't just familial.

With each brother desiring Ema's attention in his own way, will she be able to work toward a happy ending for all, or will she choose one brother that has stolen her heart?",https://cdn.myanimelist.net/images/anime/5/51409l.webp,https://myanimelist.net/anime/15605/Brothers_Conflict
1361,1361,10491,Higurashi no Naku Koro ni Kira,"['Mystery', 'Parody']",3,6.58,7.305939752223769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1. Batsukoishi-hen
2. Ayakashisenshi-hen
3. Musubienishi-hen
4. Yumeutsushi-hen",https://cdn.myanimelist.net/images/anime/6/29774l.webp,https://myanimelist.net/anime/10491/Higurashi_no_Naku_Koro_ni_Kira
1362,1362,19685,Kanojo ga Flag wo Oraretara,"['Comedy', 'Harem', 'Romance', 'School']",1,6.58,7.249257620483347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"In visual novels, an imaginary flag is defined as an event that serves as a turning point for the whole story. A player triggering the romance flag for a heroine will proceed to her route, or a death flag will signify that a certain character will die afterwards.

High school student Souta Hatate can see these flags above a person's head, and has the ability to bring them down to stop certain events from happening. Using this power, he has prevented other people's deaths. But, after a past accident with him as a sole survivor, he ended up believing that only misfortune will befall those who are near him, and has refrained from making friends or having relationships ever since.

However, everything starts to change after transferring to a new school. After toppling another death flag, his classmate Nanami Knight Bladefield notices his powers and tries to learn more about him, promising that she will remain at his side no matter what may happen. Thus begins Souta's journey as he meets new friends and acquaintances while uncovering the mysteries of his ability—which might run deeper than what anyone expects.",https://cdn.myanimelist.net/images/anime/11/63363l.webp,https://myanimelist.net/anime/19685/Kanojo_ga_Flag_wo_Oraretara
1363,1363,819,Boku wa Imouto ni Koi wo Suru,"['Romance', 'Shoujo']",3,6.57,7.376680839385498,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yori and his twin sister Iku used to be very close as children but lately Yori has grown colder toward Iku and is always eager to stay away from her. Iku was confused by Yori's attitude. Actually Yori is in love with Iku and that forbidden love is causing Yori sleepless nights since Yori and Iku are sharing the same room with bunk beds. Yori tried to ease his intense desire for Iku by bedding Iku's best friend. He had even applied to attend a boarding school in another city to take him far away from Iku. Yori lost his resolve to stay quiet about his feelings when Iku started to talk about having a boyfriend and going on dates. Now Yori want to have his little sister and he confessed. Iku loves her big brother and wanted them to stay together, so Iku is willing to anything to keep them together. But Yori wanted to have Iku as a lover, not as a sister loyal to her twin.",https://cdn.myanimelist.net/images/anime/1178/121937l.webp,https://myanimelist.net/anime/819/Boku_wa_Imouto_ni_Koi_wo_Suru
1364,1364,25283,Kuusen Madoushi Kouhosei no Kyoukan,"['Action', 'Drama', 'Fantasy', 'Magic', 'School']",1,6.57,7.213839248583745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Years ago, humanity almost got wiped out by huge magical armored insects that had become too strong and aggressive to handle. Because of these giant bugs, humans do not live on the earth anymore, but in floating cities instead. However, this does not mean that everything is lost, because the wizards from prestigious floating wizard academies are fighting these monsters.

Kanata Age is a young man now labelled as a traitor even though he was once praised as the ""Black Master Swordsman."" He gets a chance to repair his reputation by instructing the team E601, which seems to be facing some difficulties. It consists of three girls, Misora Whitale, Lecty Eisenach, and Rico Flamel, each with problems of their own. It appears that Kanata will get in deep waters more than once because of them...",https://cdn.myanimelist.net/images/anime/6/74541l.webp,https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan
1365,1365,417,Ragnarök the Animation,"['Action', 'Fantasy', 'Magic']",1,6.57,7.390774588565853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"A great evil is sweeping over the realm; an evil that the young swordsman Roan and his life-long companion, the acolyte Yufa, must face head on! For these two travel toward their destiny, from the highest towers to the depths of the underworld, through forest and desert alike. With an ever-growing cast of fellow heroes, fate will grasp these travelers by their very souls and propel the band of skilled adventurers towards a noble end. Or ignoble, if they don't watch their step!

Monsters are afoot and the way rife with danger and magic, the path forward may be unclear... But where will is strong, there is a way! Lessons wait in the depths of darkness, and good must prevail. The journey starts now!

(Source: FUNimation Entertainment)",https://cdn.myanimelist.net/images/anime/10/2589l.webp,https://myanimelist.net/anime/417/Ragnarök_The_Animation
1366,1366,9479,Coppelion,"['Action', 'Sci-Fi', 'Seinen']",1,6.56,7.247089345180649,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"At first glance, Ibara Naruse and her friends Aoi Fukasaku and Taeko Nomura look like average, carefree high school students. But the streets they walk on, their destination, and their surroundings are anything but normal. As they continue forward, the trio find themselves stepping deeper into an uninhabitable version of Tokyo, one that has been ravaged by a nuclear disaster 20 years ago.

As part of the Dispatch 3rd Special Force Coppelion, known as the Health Care team, Ibara, Aoi, and Taeko are supported by the Japanese Ground Self-Defense Force (JGSDF) and Colonel Onihei Mishima as they scour the eerily silent streets for survivors. Finding the last remaining humans and having them evacuated by the JGSDF's helicopters is a daily occurrence for the girls. But as their work progresses, Ibara and her friends start to question their own humanity—namely, how they themselves are able to survive in Tokyo without any protective gear.",https://cdn.myanimelist.net/images/anime/4/75543l.webp,https://myanimelist.net/anime/9479/Coppelion
1367,1367,27891,Sword Art Online II: Debriefing,"['Action', 'Adventure', 'Fantasy', 'Game']",4,6.56,7.303479047885058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Recap episode of the Phantom Bullet arc, also known as Episode 14.5.",https://cdn.myanimelist.net/images/anime/10/67587l.webp,https://myanimelist.net/anime/27891/Sword_Art_Online_II__Debriefing
1368,1368,14283,Vividred Operation,"['Action', 'Ecchi', 'Sci-Fi']",1,6.56,7.348430617605105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Situated on Blue Island, the Manifestation Engine has been the answer to the world's energy problem for five years. On the neighboring island of Izu Ooshima reside the cheerful Akane Isshiki, her dependable little sister Momo, and her grandfather Kenjirou, one of the inventors of the Manifestation Engine.

As they live peacefully alongside the powerful creation, it all seems like a dream until mysterious entities known as the ""Alone"" appear seeking to destroy it. With military forces failing to repel the invaders, Kenjirou grants Akane a special key containing the ""Vivid System""—empowering her to fight the Alone.

Joined by Aoi Futaba, Wakaba Saegusa, and Himawari Shinomiya, Akane and her friends stand together in the battle against the unforeseen enemy as the last hope for humanity.",https://cdn.myanimelist.net/images/anime/3/45935l.webp,https://myanimelist.net/anime/14283/Vividred_Operation
1369,1369,19151,Walkure Romanze,"['Action', 'Ecchi', 'Harem', 'Romance', 'School', 'Sports']",1,6.56,7.294365103910754,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Taking place at Winford Academy located in an old town called Helen's Hill, the story is all about knights and the sport of jousting. At this school, students learn how to become knights, ride horses and joust properly. The main character is a young man named Takahiro Mizuno who was training to become a knight and jouster but after suffering an injury he dropped out of the knight program and joined the begleiter (assistant) program instead. Due to his animal handling skills and former experience as a jouster, this makes him a hot commodity. Multiple beautiful girls in the school want him to become their personal begleiter, though Takahiro always refuses their offers.

One day a bizarre accident causes his friend, Mio Kisaski, to be challenged to a jousting duel despite her not actually being a knight. Takahiro agrees to become her temporary begleiter, but that ends up only being the beginning of their partnership as she enrolls in the annual tournament.",https://cdn.myanimelist.net/images/anime/7/54969l.webp,https://myanimelist.net/anime/19151/Walkure_Romanze
1370,1370,5772,Akaneiro ni Somaru Saka: Hardcore,"['Comedy', 'Ecchi', 'Harem', 'Romance']",4,6.55,7.268916264339132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Everybody goes on vacation to Ayanokouji's private island for fun in the sun. Hilarity ensues.,https://cdn.myanimelist.net/images/anime/11/12090l.webp,https://myanimelist.net/anime/5772/Akaneiro_ni_Somaru_Saka__Hardcore
1371,1371,761,Naruto: Akaki Yotsuba no Clover wo Sagase,"['Adventure', 'Comedy', 'Shounen']",4,6.55,7.19200639218285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"When Konohamaru Sarutobi asks Naruto Uzumaki for help, the latter readily accepts to join his young friend on a special mission—the retrieval of the legendary crimson four-leaf clover, rumored to have the ability to grant any wish. The miraculous plant is seemingly Konohamaru's only hope to prevent the departure of his sweetheart Kaede Yoshino, who must leave Konohagakure on account of her father's job. Despite the unique clover being located in a forbidden area, there is nothing stopping the two from bravely embarking on a perilous adventure to achieve their goal.",https://cdn.myanimelist.net/images/anime/12/11240l.webp,https://myanimelist.net/anime/761/Naruto__Akaki_Yotsuba_no_Clover_wo_Sagase
1372,1372,12685,Code Geass: Nunnally in Wonderland,"['Comedy', 'Fantasy', 'Parody']",3,6.54,7.2930568176620385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"On a bright, peaceful day, siblings Nunnally and Lelouch Lamperouge take a moment to relax under a tree. When Nunnally asks him to tell her a story, Lelouch, who is unflinchingly resolute in doing his utmost for his sister, makes unique use of his Geass ability, breaking barriers to tell the most entertaining story he can.

Awakening alone under the tree, the previously blind Nunnally finds that she can see again and immediately spots a strange rabbit that resembles Anya Alstreim, the Knight of Six. The sight of this rabbit sends Nunnally falling down a hole, leading her to a colorful wonderland. Narrated by Lelouch himself, Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland follows the lost Nunnally as she searches for a way back home, meeting a slew of colorful, familiar characters along the way.",https://cdn.myanimelist.net/images/anime/7/36175l.webp,https://myanimelist.net/anime/12685/Code_Geass__Hangyaku_no_Lelouch_-_Nunnally_in_Wonderland
1373,1373,20931,Oneechan ga Kita,"['Comedy', 'Slice of Life']",1,6.54,7.284704746890247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"The story revolves around Tomoya Mizuhara, a 13-year-old boy who suddenly gains a big sister when his father remarries. 17-year-old Ichika is a little strange, and her affection for Tomoya is rather overwhelming, if not scary. On top of things, Ichika's friend Ruri is the ultimate sadist. Then there is Ichika's big-breasted quarter-Japanese friend Marina.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/56415l.webp,https://myanimelist.net/anime/20931/Oneechan_ga_Kita
1374,1374,31338,Hundred,"['Action', 'Ecchi', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",1,6.53,7.269032108404904,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"When an extraterrestrial organism known as ""Savage"" attacks mankind, the only technology capable of combating the enemy is a weapon known as “Hundred.” A survivor of a Savage attack, Hayato Kisaragi is a teenager boasting the highest compatibility level with the aforementioned technology and as a result, is invited to master his skills at Little Garden, a prestigious military academy aboard a battleship.

Over the course of his intense training for the battle ahead, he immediately attracts the interest of multiple female peers and gets drawn into a number of incidents as he tries to fight against the creatures that now inhabit Earth and threaten its safety.",https://cdn.myanimelist.net/images/anime/3/78858l.webp,https://myanimelist.net/anime/31338/Hundred
1375,1375,1361,Final Fantasy: The Spirits Within,['Sci-Fi'],2,6.5,7.190020970511796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The year is 2065, and the planet of Earth is far removed from the place that it was in the past. Deadly alien creatures known as Phantoms have appeared all over the planet, and mere contact with these entities is lethal, whether it be an instant death or a prolonged decline. In order to try and salvage what little of the human race is left, large force-field barriers have been constructed around certain cities to repel the Phantoms.

Seeking a more permanent solution to this invasion are scientists Aki Ross and her mentor, Dr. Sid, whose investigations have revealed that there exists a form of spiritual, Gaia energy that can eradicate the Phantom's presence from this world. Aki and Sid aren't alone in their quest through Final Fantasy: The Spirits Within; the human council and the military squad ""Deep Eyes"" are ready to help. Not everyone is convinced of this plan though.

Aki, Sid, Grey, and their allies have to band together against forces both alien and human if they are to have any chance at restoring peace to Earth. An enemy whose mere touch is fatal, the Phantoms appear the more dangerous enemy, but as they will come to find out, their human nemeses are also not to be trifled with.",https://cdn.myanimelist.net/images/anime/9/51625l.webp,https://myanimelist.net/anime/1361/Final_Fantasy__The_Spirits_Within
1376,1376,19367,Galilei Donna,"['Action', 'Adventure', 'Sci-Fi']",1,6.5,7.344606819969671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three sisters, Hozuki, Kazuki, and Hazuki, are descendants of Galileo and have completely different personalities and tastes; they never meet eye-to-eye. One day, the girls are suddenly attacked by a mysterious organization. The organization was after the ""Galileo Tesoro"" which Galileo Galilei was said to have discovered. Still unaware of what was going on, the sisters escape on the airship they built after the sudden attack. But it won't be so easy for these three sisters to help each other out in a pinch when they're constantly at odds with each other. What is the Tesoro, and what is the organization after? And what about the relationship between the sisters? It's a threesome of cute girls, action, and mystery!

(Source: Fuji Creative)",https://cdn.myanimelist.net/images/anime/11/53239l.webp,https://myanimelist.net/anime/19367/Galilei_Donna
1377,1377,6682,11eyes,"['Action', 'Ecchi', 'Super Power', 'Supernatural']",1,6.49,7.016931041357482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"When the sky turns red, the moon turns black, and monsters begin roaming the streets, Satsuki Kakeru is at a loss for what to do. Along with his best friend Yuka, they try to decipher why they have been sent to this strange world, which is seemingly empty aside from themselves.

However, when the ""Red Night"" ends, Kakeru and Yuka believe it was all a dream—until it happens again, and they are left in a dangerous situation. They meet four others in the same predicament: Kusakabe Misuzu, an expert swordswoman; Tachibana Kukuri, a strange mute girl who looks uncannily like Kakeru's deceased sister; Hirohara Yukiko, a lively young girl whose personality reverts to that of a cold killer when her glasses are removed; and Tajima Takahisa, a young pyrokineticist.

As the six of them band together to survive and discover what this mysterious world is, things take a turn for the worse as six shadows appear before them...",https://cdn.myanimelist.net/images/anime/6/73520l.webp,https://myanimelist.net/anime/6682/11eyes
1378,1378,7079,Ookamikakushi,"['Action', 'Horror', 'Mystery', 'Supernatural']",1,6.47,7.226882298366271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Due to his father's job, 15-year-old Hiroshi Kuzumi and his family move to the mountain town of Jouga. While some teenagers might have to worry about fitting in or feel out of place in a new environment, Hiroshi is welcomed enthusiastically at school by most of his new classmates. In fact, it seems like they just can't get enough of him, and he makes two friends rather quickly: the clingy and overly-affectionate Isuzu Tsumuhana, who is also his neighbor; and Kaname Asagiri, who also recently moved to Jouga. All in all, Hiroshi's new life seems to be quite normal—until people start disappearing.

Hiroshi is told that the missing townsfolk have simply moved away or suddenly transferred, but he can't shake the feeling that something is wrong. Meanwhile, in the dead of night under a red moon, masked individuals led by a girl with a scythe stalk their prey in the darkened streets of Jouga. Who are they, and are any of the residents safe from their wrath?",https://cdn.myanimelist.net/images/anime/10/21784l.webp,https://myanimelist.net/anime/7079/Ookamikakushi
1379,1379,23309,Rail Wars!,"['Action', 'Ecchi', 'Police']",1,6.47,7.235328305345612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rail Wars! takes place in an alternate universe where the Japanese government remains in control of the nation's railway systems. Because of the stability afforded by the leadership of the government, the railway system is allowed to flourish.

Naoto Takayama aspires to become an employee for Japan National Railways because of the comfortable life that it will enable him to live. In order to accomplish this he enters its training program, where students must demonstrate their knowledge of trains as well as their ability to be ready for any challenge that might arise.

During this time period he will encounter other students such as the athletically gifted Aoi Sakura, the constantly hungry Sho Iwaizumi, and the human encyclopedia Haruka Komi. Together they will work towards surviving their trainee period, all the while taking on purse snatchers, bomb threats, and the looming specter of the extremist “RJ” group who wants to privatize the railway system.",https://cdn.myanimelist.net/images/anime/13/65671l.webp,https://myanimelist.net/anime/23309/Rail_Wars
